,Unnamed: 0.1,Unnamed: 0,plural,male,female,title,male_eng,female_eng,male_cnt,female_cnt
1309,1309,2574,Забусовы,Забусов,Забусова,6,zabusov,zabusova,179,326
1310,1310,2575,Завадовские,Завадовский,Завадовская,1,zavadovsky,zavadovskaya,106,168
1311,1311,2576,Завадские,Завадский,Завадская,1,zavadsky,zavadskaya,2238,2937
1312,1312,2577,Завалевский,Завалевский,Завалевская,3,zavalevsky,zavalevskaya,17,32
1313,1313,2578,Завалишины,Завалишин,Завалишина,2,zavalishin,zavalishina,1722,1693
1314,1314,2581,Завальский,Завальский,Завальская,2,zavalsky,zavalskaya,155,212
1315,1315,2582,Заверняевы,Заверняев,Заверняева,2,zavernyaev,zavernyaeva,157,211
1316,1316,2583,Завьяловы,Завьялов,Завьялова,2,zavyalov,zavyalova,20269,23776
1317,1317,2584,Загарины,Загарин,Загарина,2,zagarin,zagarina,229,240
1318,1318,2586,Загорянский,Загорянский,Загорянская,2,zagoryansky,zagoryanskaya,67,66
1319,1319,2587,Загоскины,Загоскин,Загоскина,6,zagoskin,zagoskina,1206,1570
1320,1320,2588,Загребельские,Загребельский,Загребельская,2,zagrebelsky,zagrebelskaya,10,21
1321,1321,2589,Загряжские,Загряжский,Загряжская,4,zagryazhsky,zagryazhskaya,19,48
1322,1322,2590,Загряской,Загряской,Загряская,4,zagryaskoy,zagryaskaya,0,1
1323,1323,2591,Зайковские,Зайковский,Зайковская,3,zaykovsky,zaykovskaya,296,437
1324,1324,2592,Зайончковские,Зайончковский,Зайончковская,2,zayonchkovsky,zayonchkovskaya,56,55
1325,1325,2593,Заиончковские,Заиончковский,Заиончковская,2,zaionchkovsky,zaionchkovskaya,15,15
1326,1326,2594,Зайцевы,Зайцев,Зайцева,2,zaytsev,zaytseva,144972,187519
1327,1327,2599,Зайцовы,Зайцов,Зайцова,2,zaytsov,zaytsova,58,107
1328,1328,2602,Заицовы,Заицов,Заицова,2,zaitsov,zaitsova,1,1
1329,1329,2605,Зайченко,Зайченко,Зайченко,3,zaychenko,zaychenko,6715,-
1330,1330,2606,Заки,Заки,Заки,2,zaki,zaki,56,-
1331,1331,2607,Зак,Зак,Зак,2,zak,zak,447,-
1332,1332,2608,Закалинские,Закалинский,Закалинская,1,zakalinsky,zakalinskaya,37,15
1333,1333,2609,Закревский,Закревский,Закревская,5,zakrevsky,zakrevskaya,1137,2343
1334,1334,2610,Закройщиков,Закройщиков,Закройщикова,1,zakroyschikov,zakroyschikova,2,12
1335,1335,2611,Закс,Закс,Закс,3,zaks,zaks,116,-
1336,1336,2612,Залесские,Залесский,Залесская,3,zalessky,zalesskaya,1021,1175
1337,1337,2613,Залеские,Залеский,Залеская,3,zalesky,zaleskaya,112,131
1338,1338,2614,Залетов,Залетов,Залетова,3,zaletov,zaletova,388,455
1339,1339,2615,Заливские,Заливский,Заливская,2,zalivsky,zalivskaya,4,2
1340,1340,2616,Залуговские,Залуговский,Залуговская,3,zalugovsky,zalugovskaya,17,37
1341,1341,2618,Залуский,Залуский,Залуская,2,zalusky,zaluskaya,12,15
1342,1342,2620,Залусский,Залусский,Залусская,2,zalussky,zalusskaya,3,3
1343,1343,2622,Зальцман,Зальцман,Зальцман,3,zaltsman,zaltsman,542,-
1344,1344,2623,Залюбовские,Залюбовский,Залюбовская,1,zaljubovsky,zaljubovskaya,0,0
1345,1345,2625,Замыцкий,Замыцкий,Замыцкая,2,zamytsky,zamytskaya,42,167
1346,1346,2626,Замоцкий,Замоцкий,Замоцкая,2,zamotsky,zamotskaya,0,0
1347,1347,2627,Замятнины,Замятнин,Замятнина,1,zamyatnin,zamyatnina,52,67
1348,1348,2635,Зандгаген,Зандгаген,Зандгаген,3,zandgagen,zandgagen,0,-
1349,1349,2636,Зангаген,Зангаген,Зангаген,3,zangagen,zangagen,0,-
1350,1350,2637,Зандраген,Зандраген,Зандраген,3,zandragen,zandragen,0,-
1351,1351,2638,Зандуашевы,Зандуашев,Зандуашева,2,zanduashev,zanduasheva,0,0
1352,1352,2640,Запольский,Запольский,Запольская,3,zapolsky,zapolskaya,1170,1616
1353,1353,2641,Зарецкие,Зарецкий,Зарецкая,3,zaretsky,zaretskaya,514,4339
1354,1354,2642,Заридзевы,Заридзев,Заридзева,4,zaridzev,zaridzeva,0,0
1355,1355,2643,Зарины,Зарин,Зарина,1,zarin,zarina,298,2
1356,1356,2646,Заркевичи,Заркевич,Заркевич,3,zarkevich,zarkevich,30,-
1357,1357,2647,Зарубины,Зарубин,Зарубина,2,zarubin,zarubina,12268,12794
1358,1358,2649,Засекин,Засекин,Засекина,5,zasekin,zasekina,71,49
1359,1359,2650,Засецкие,Засецкий,Засецкая,2,zasetsky,zasetskaya,28,132
1360,1360,2655,Затопляевы,Затопляев,Затопляева,3,zatoplyaev,zatoplyaeva,77,80
1361,1361,2657,Затрапезновы,Затрапезнов,Затрапезнова,2,zatrapeznov,zatrapeznova,0,2
1362,1362,2658,Заумистовы,Заумистов,Заумистова,2,zaumistov,zaumistova,0,0
1363,1363,2659,Заумистровы,Заумистров,Заумистрова,2,zaumistrov,zaumistrova,0,0
1364,1364,2660,Заусцинские,Заусцинский,Заусцинская,3,zaustsinsky,zaustsinskaya,0,0
1365,1365,2661,Захаревичи,Захаревич,Захаревич,2,zakharevich,zakharevich,1237,-
1366,1366,2662,Захаровы,Захаров,Захарова,1,zakharov,zakharova,155349,178591
1367,1367,2669,Захарьины,Захарьин,Захарьина,2,zakharin,zakharina,1031,1188
1368,1368,2671,Заяицкий,Заяицкий,Заяицкая,3,zayaitsky,zayaitskaya,0,0
1369,1369,2672,Заянцкий,Заянцкий,Заянцкая,3,zayantsky,zayantskaya,0,0
1370,1370,2673,Зборамирские,Зборамирский,Зборамирская,2,zboramirsky,zboramirskaya,0,0
1371,1371,2674,Зборомирские,Зборомирский,Зборомирская,2,zboromirsky,zboromirskaya,36,23
1372,1372,2675,Збруев,Збруев,Збруева,6,zbruev,zbrueva,189,71
1373,1373,2676,Звалинские,Звалинский,Звалинская,2,zvalinsky,zvalinskaya,32,39
1374,1374,2677,Зварковский,Зварковский,Зварковская,3,zvarkovsky,zvarkovskaya,3,2
1375,1375,2678,Звегинцев,Звегинцев,Звегинцева,2,zvegintsev,zvegintseva,197,226
1376,1376,2679,Звездеевы,Звездеев,Звездеева,1,zvezdeev,zvezdeeva,1,5
1377,1377,2684,Зверевы,Зверев,Зверева,1,zverev,zvereva,32730,29656
1378,1378,2702,Зволинские,Зволинский,Зволинская,3,zvolinsky,zvolinskaya,144,97
1379,1379,2703,Звягины,Звягин,Звягина,6,zvyagin,zvyagina,5348,5733
1380,1380,2704,Звягинцев,Звягинцев,Звягинцева,6,zvyagintsev,zvyagintseva,8046,15096
1381,1381,2705,Звягинцов,Звягинцов,Звягинцова,6,zvyagintsov,zvyagintsova,5,11
1382,1382,2706,Зейферт,Зейферт,Зейферт,3,zeyfert,zeyfert,602,-
1383,1383,2707,Зеленин,Зеленин,Зеленина,3,zelenin,zelenina,7342,8599
1384,1384,2708,Зельверовичи,Зельверович,Зельверович,1,zelverovich,zelverovich,0,-
1385,1385,2709,Зельтман,Зельтман,Зельтман,3,zeltman,zeltman,10,-
1386,1386,2710,Зембулатов,Зембулатов,Зембулатова,6,zembulatov,zembulatova,0,0
1387,1387,2711,Зенбулатов,Зенбулатов,Зенбулатова,6,zenbulatov,zenbulatova,0,0
1388,1388,2712,Зимбулатов,Зимбулатов,Зимбулатова,6,zimbulatov,zimbulatova,15,20
1389,1389,2713,Земские,Земский,Земская,2,zemsky,zemskaya,687,1144
1390,1390,2721,Зенгер,Зенгер,Зенгер,3,zenger,zenger,273,-
1391,1391,2722,Зенкевичи,Зенкевич,Зенкевич,2,zenkevich,zenkevich,346,-
1392,1392,2723,Зенковичи,Зенкович,Зенкович,2,zenkovich,zenkovich,697,-
1393,1393,2724,Зеркалевы,Зеркалев,Зеркалева,3,zerkalev,zerkaleva,5,10
1394,1394,2725,Зеркальниковы,Зеркальников,Зеркальникова,2,zerkalnikov,zerkalnikova,11,18
1395,1395,2726,Зернин,Зернин,Зернина,3,zernin,zernina,583,749
1396,1396,2727,Зерновы,Зернов,Зернова,3,zernov,zernova,3091,3427
1397,1397,2731,Зерщиковы,Зерщиков,Зерщикова,3,zerschikov,zerschikova,84,44
1398,1398,2732,Зернщиковы,Зернщиков,Зернщикова,3,zernschikov,zernschikova,0,0
1399,1399,2733,Зиберты,Зиберт,Зиберт,2,zibert,zibert,837,-
1400,1400,2737,Фон-Зигер-Корн,Фон-Зигер-Корн,Фон-Зигер-Корн,1,fon-ziger-korn,fon-ziger-korn,0,-
1401,1401,2738,Зиловы,Зилов,Зилова,6,zilov,zilova,94,55
1402,1402,2739,Зиновьевы,Зиновьев,Зиновьева,1,zinovev,zinoveva,15584,15098
1403,1403,2746,Злобины,Злобин,Злобина,3,zlobin,zlobina,16765,19311
1404,1404,2747,Злыгостевы,Злыгостев,Злыгостева,3,zlygostev,zlygosteva,1364,1605
1405,1405,2748,Злегостев,Злегостев,Злегостева,3,zlegostev,zlegosteva,0,0
1406,1406,2749,Змеевы,Змеев,Змеева,2,zmeev,zmeeva,2392,2166
1407,1407,2751,Змеовы,Змеов,Змеова,2,zmeov,zmeova,0,0
1408,1408,2753,Змиевы,Змиев,Змиева,2,zmiev,zmieva,48,54
1409,1409,2757,Знаменские,Знаменский,Знаменская,3,znamensky,znamenskaya,1458,1664
1410,1410,2759,Зограф,Зограф,Зограф,2,zograf,zograf,41,-
1411,1411,2760,Золотаревы,Золотарев,Золотарева,2,zolotarev,zolotareva,11931,13980
1412,1412,2764,Золотиловы,Золотилов,Золотилова,6,zolotilov,zolotilova,144,798
1413,1413,2765,Золотницкие,Золотницкий,Золотницкая,2,zolotnitsky,zolotnitskaya,25,196
1414,1414,2766,Золотов,Золотов,Золотова,2,zolotov,zolotova,12299,15931
1415,1415,2767,Золотухины,Золотухин,Золотухина,3,zolotukhin,zolotukhina,11694,15020
1416,1416,2769,Зоны,Зон,Зон,2,zon,zon,137,-
1417,1417,2771,Зорины,Зорин,Зорина,3,zorin,zorina,25049,27659
1418,1418,2773,Зоркины,Зоркин,Зоркина,3,zorkin,zorkina,1993,3337
1419,1419,2774,Зотовы,Зотов,Зотова,2,zotov,zotova,30137,43652
1420,1420,2778,Зубатовы,Зубатов,Зубатова,3,zubatov,zubatova,207,598
1421,1421,2779,Зубачев,Зубачев,Зубачева,2,zubachev,zubacheva,157,170
1422,1422,2780,Зубковы,Зубков,Зубкова,3,zubkov,zubkova,25258,23924
1423,1423,2782,Зубовы,Зубов,Зубова,5,zubov,zubova,19399,18995
1424,1424,2784,Зуевы,Зуев,Зуева,2,zuev,zueva,36369,43403
1425,1425,2785,Зыбелины,Зыбелин,Зыбелина,3,zybelin,zybelina,0,0
1426,1426,2786,Зыбины,Зыбин,Зыбина,6,zybin,zybina,2437,3233
1427,1427,2787,Зыковы,Зыков,Зыкова,2,zykov,zykova,19531,23953
1428,1428,2790,Зыревы,Зырев,Зырева,3,zyrev,zyreva,27,17
1429,1429,2791,Иваненко,Иваненко,Иваненко,3,ivanenko,ivanenko,19606,-
1430,1430,2793,Ивановы,Иванов,Иванова,1,ivanov,ivanova,881461,927695
1431,1431,2857,Иванов-Луцевин,Иванов-Луцевин,Иванова-Луцевина,6,ivanov-lutsevin,ivanova-lutsevina,0,0
1432,1432,2858,Ивановские,Ивановский,Ивановская,1,ivanovsky,ivanovskaya,4167,4030
1433,1433,2862,Иванские,Иванский,Иванская,3,ivansky,ivanskaya,179,411
1434,1434,2863,Ивантеевы,Ивантеев,Ивантеева,2,ivanteev,ivanteeva,188,169
1435,1435,2864,Иванчин-Писаревы,Иванчин-Писарев,Иванчина-Писарева,4,ivanchin-pisarev,ivanchina-pisareva,1,0
1436,1436,2866,Ивашев,Ивашев,Ивашева,2,ivashev,ivasheva,324,360
1437,1437,2867,Ивашкины,Ивашкин,Ивашкина,3,ivashkin,ivashkina,4447,4120
1438,1438,2870,Ивашковские,Ивашковский,Ивашковская,3,ivashkovsky,ivashkovskaya,91,82
1439,1439,2871,Ивинские,Ивинский,Ивинская,3,ivinsky,ivinskaya,86,130
1440,1440,2873,Ивков,Ивков,Ивкова,1,ivkov,ivkova,1134,1530
1441,1441,2874,Ивлев,Ивлев,Ивлева,3,ivlev,ivleva,12369,14733
1442,1442,2875,Игнатовичи,Игнатович,Игнатович,3,ignatovich,ignatovich,2821,-
1443,1443,2876,Игнатьевы,Игнатьев,Игнатьева,2,ignatev,ignateva,28346,28705
1444,1444,2887,Иевлевы,Иевлев,Иевлева,2,ievlev,ievleva,2235,2908
1445,1445,2891,Йевлевы,Йевлев,Йевлева,2,jevlev,jevleva,0,0
1446,1446,2895,Иеропольские,Иеропольский,Иеропольская,3,ieropolsky,ieropolskaya,0,1
1447,1447,2896,Йеропольские,Йеропольский,Йеропольская,3,jeropolsky,jeropolskaya,0,0
1448,1448,2897,Иерапольские,Иерапольский,Иерапольская,3,ierapolsky,ierapolskaya,0,2
1449,1449,2898,Ижорины,Ижорин,Ижорина,3,izhorin,izhorina,8,12
1450,1450,2899,Извековы,Извеков,Извекова,3,izvekov,izvekova,2673,2959
1451,1451,2900,Извольский,Извольский,Извольская,6,izvolsky,izvolskaya,309,277
1452,1452,2901,Изензе,Изензе,Изензе,3,izenze,izenze,0,-
1453,1453,2902,Измаильские,Измаильский,Измаильская,2,izmailsky,izmailskaya,7,7
1454,1454,2903,Измайловы,Измайлов,Измайлова,3,izmaylov,izmaylova,14033,20337
1455,1455,2905,Измаиловы,Измаилов,Измаилова,3,izmailov,izmailova,1616,1345
1456,1456,2907,Измайловские,Измайловский,Измайловская,2,izmaylovsky,izmaylovskaya,159,92
1457,1457,2908,Измаиловские,Измаиловский,Измаиловская,2,izmailovsky,izmailovskaya,5,4
1458,1458,2909,Иконниковы,Иконников,Иконникова,2,ikonnikov,ikonnikova,6233,5444
1459,1459,2910,Иларионовы,Иларионов,Иларионова,2,ilarionov,ilarionova,249,281
1460,1460,2914,Илларионовы,Илларионов,Илларионова,2,illarionov,illarionova,8767,12234
1461,1461,2918,Иловайские,Иловайский,Иловайская,3,ilovaysky,ilovayskaya,116,87
1462,1462,2919,Ильины,Ильин,Ильина,2,ilin,ilina,61818,105425
1463,1463,2938,Ильинские,Ильинский,Ильинская,1,ilinsky,ilinskaya,2671,3705
1464,1464,2944,Ильяшевичи,Ильяшевич,Ильяшевич,2,ilyashevich,ilyashevich,325,-
1465,1465,2945,Имеснецкий,Имеснецкий,Имеснецкая,2,imesnetsky,imesnetskaya,0,0
1466,1466,2946,Имсен,Имсен,Имсен,2,imsen,imsen,0,-
1467,1467,2947,Имшенецкие,Имшенецкий,Имшенецкая,2,imshenetsky,imshenetskaya,15,62
1468,1468,2948,Иниховы,Инихов,Инихова,3,inikhov,inikhova,37,44
